q,deltaI_0.6ns,deltaI_-5ns
1.882667622555921,-0.1323418658543524,-0.060605975157868676
1.8883640450144865,-0.2564812919238509,-0.15042291043474987
1.894060467473052,-0.22988847171176904,-0.0775932713128567
1.8997568899316175,-0.19558777941229033,-0.06920649892401094
1.9054533123901831,-0.2025406196934049,-0.09490591334420151
1.9111497348487487,-0.19529660704995266,-0.04419730282069293
1.9168461573073143,-0.20927496071929264,-0.11978132609445405
1.9225425797658797,-0.09273307133263789,-0.12022517521615458
1.9282390022244453,-0.12701622276621857,-0.21360517499312628
1.933935424683011,-0.3184888655792225,-0.22079037777405225
1.9396318471415765,-0.4025076445343987,-0.2602510558577427
1.9453282696001422,-0.4883352259503996,-0.17909118753163586
1.9510246920587075,-0.2629556306390892,-0.1263204963881476
1.9567211145172732,0.055684581928054734,-0.07552952829004872
1.9624175369758388,0.08597146971112854,-0.10149210943767464
1.9681139594344044,-0.030520104418020853,-0.10352588143314745
1.97381038189297,-0.1487340440401276,-0.057677483314072076
1.9795068043515354,-0.1571184710699041,0.012759285365355205
1.985203226810101,-0.14159592453109276,-0.004491573913522524
1.9908996492686666,-0.12166105063648401,0.019829281712644
1.9965960717272322,-0.10047386968394471,-0.02110678968539072
2.002292494185798,0.025907812444558767,-0.09008533923509701
2.0079889166443636,0.1098451919519301,-0.060993304474407914
2.013685339102929,0.11002516451887945,-0.048844487231828014
2.019381761561495,-0.12979722418256598,-0.08024412777772794
2.0250781840200602,-0.175601592921506,-0.04355655262536082
2.030774606478626,-0.08910701661752225,0.00726499413283773
2.0364710289371915,-0.10345041176085,0.01609217292121009
2.042167451395757,-0.03855631926614218,-0.01650809885811782
2.0478638738543227,-0.06233042079686713,-0.037982097122261825
2.053560296312888,0.04655758133609942,0.03138902364825193
2.059256718771454,0.12022105681223423,0.097382788171022
2.0649531412300193,0.020635514859120293,0.07871260308178976
2.0706495636885847,-0.029109545226979287,-0.04747904952337647
